id,x,y,idt,taxval,landuse,yearbuilt,storey,Str_old,Structures,type,Area_ft2,o_mph,o_DS1,o_DS2,o_DS3,o_DS4,o_dmg
39996,-77.618,34.759,21206,163990,Building Site,1975,1,Single Family,Single Family,A10,1086.030332,126.7,0.783,0.383,0.107,0.111,2
40021,-77.617,34.759,21206,163990,Building Site,1975,1,Single Family,Single Family,A10,743.9548935,126.7,0.783,0.383,0.107,0.111,1
68491,-77.618,34.759,21206,163990,Building Site,1975,1,Single Family,Single Family,A10,4445.028519,126.71,0.783,0.383,0.107,0.111,0
113178,-77.618,34.759,21206,163990,Building Site,1975,1,Single Family,Single Family,A10,700.454475,126.69,0.783,0.383,0.107,0.11,1
79429,-77.352,34.525,34820,95070,Waterview,1984,2,Beach Duplex,Beach Duplex,A30,1118.54022,151.63,0.994,0.938,0.814,0.697,4
100003,-77.328,34.727,43111,117530,Residential,1984,1,Single Family,Single Family,A14,2126.027243,138.82,0.892,0.503,0.181,0.112,4
34103,-77.509,34.727,58561,97620,Building Site Off-Road,1999,1,Multi-Section MH,Multi-Section MH,B32,631.5105269,132.57,0.35,0.057,0.005,0.003,0
66962,-77.509,34.727,58561,97620,Building Site Off-Road,1999,1,Multi-Section MH,Multi-Section MH,B32,2507.448606,132.56,0.35,0.057,0.005,0.003,0
134596,-77.469,34.806,59170,143980,Residential,1999,1,Single Family,Single Family,A58,2552.224006,128.43,0.815,0.349,0.14,0.134,2
44851,-77.315,34.779,70830,172200,Residential,2008,2,Single Family,Single Family,A26,1494.92678,135.26,0.975,0.871,0.662,0.548,4
107751,-77.421,34.747,5722,70200,Residential,1943,1,Single Family,Single Family,A10,950.089494,134.33,0.885,0.575,0.256,0.231,2
41523,-77.416,34.763,29968,212850,Residential,2008,1,Duplex,Duplex,A62,1861.830229,133.34,0.814,0.358,0.104,0.08,1
41531,-77.416,34.763,29968,212850,Residential,2008,1,Duplex,Duplex,A62,1874.259653,133.34,0.814,0.359,0.104,0.08,4
79264,-77.35,34.523,32802,51410,Building Only (No Land),1981,1,Beach Condo,Beach Condo,C14,8417.952283,151.75,0.986,0.795,0.292,0,2
86298,-77.212,34.665,65277,157840,Residential,2005,1,Single Family,Single Family,A58,2548.493599,146.99,0.969,0.769,0.558,0.507,2
50083,-77.423,34.812,74773,222540,Residential,2008,2,Single Family,Single Family,A30,2568.564002,129.5,0.917,0.588,0.295,0.212,2
117578,-77.417,34.764,24172,61370,Residential,1940,1,Single Family,Single Family,A10,1082.512628,133.25,0.873,0.549,0.23,0.211,3
117681,-77.417,34.764,24172,61370,Residential,1940,1,Single Family,Single Family,A10,1420.541784,133.24,0.873,0.548,0.23,0.211,4
141139,-77.56,34.838,26361,145940,Residential,2003,1,Single Family,Single Family,A58,2416.675391,123.09,0.724,0.229,0.071,0.072,1
123625,-77.43,34.775,27413,154110,Residential,1965,1,Single Family,Single Family,A10,2498.880187,132.02,0.859,0.518,0.203,0.189,4
139702,-77.463,34.828,42294,122380,Residential,1983,2,Single Family,Single Family,A30,1758.430161,127.04,0.894,0.525,0.238,0.169,0
57674,-77.611,34.865,152203,111380,Residential,2011,1,Single Family,Single Family,A62,1494.182118,119.52,0.544,0.101,0.012,0.01,1
115333,-77.373,34.76,38370,148620,Residential,1989,2,Single Family,Single Family,A26,1199.333701,134.95,0.974,0.867,0.654,0.541,4
104143,-77.142,34.735,38793,170980,Residential,1995,2,Single Family,Single Family,A26,1562.056613,144.48,0.992,0.954,0.846,0.749,4
68530,-77.404,34.757,31514,118990,Residential,2005,1,Single Family,Single Family,A62,1975.6128,134.19,0.826,0.378,0.115,0.089,4
129541,-77.433,34.786,42228,335430,Residential,1984,2,Single Family,Single Family,A26,2999.082753,131.07,0.958,0.807,0.552,0.444,2
53843,-77.569,34.833,68663,124970,Residential,2006,1,Single Family,Single Family,A58,2097.860991,123.13,0.725,0.23,0.072,0.072,1
58956,-77.512,34.89,72538,141460,Residential,2008,1,Single Family,Single Family,A58,2217.935301,121.2,0.686,0.192,0.054,0.056,1
50932,-77.408,34.816,151108,158430,Residential,2010,1,Single Family,Single Family,A62,2326.513598,129.68,0.756,0.276,0.065,0.051,0
132080,-77.5,34.795,20911,81490,Building Site,1973,1,Single Family,Single Family,A10,1929.387163,128.15,0.806,0.42,0.13,0.13,1
94873,-77.154,34.707,42355,75130,Residential,1986,1,Single Family,Single Family,A10,739.0588816,145.86,0.963,0.809,0.566,0.48,3
94889,-77.154,34.707,42355,75130,Residential,1986,1,Single Family,Single Family,A10,886.0627635,145.86,0.963,0.809,0.566,0.48,2
79524,-77.345,34.526,44410,86360,Waterfront Ocean,1985,3,Beach Duplex,Beach Duplex,A26,1997.520851,151.78,0.997,0.982,0.929,0.86,4
71593,-77.523,34.825,50351,110260,Building Site,1941,1,Single Family,Single Family,A14,1951.154555,125.27,0.672,0.198,0.032,0.016,3
138774,-77.523,34.824,50351,110260,Building Site,1941,1,Single Family,Single Family,A14,757.3737167,125.31,0.673,0.199,0.033,0.016,0
138775,-77.523,34.824,50351,110260,Building Site,1941,1,Single Family,Single Family,A14,722.0203619,125.32,0.673,0.199,0.033,0.016,1
138838,-77.524,34.825,50351,110260,Building Site,1941,1,Single Family,Single Family,A14,700.2712151,125.26,0.672,0.198,0.032,0.016,2
146890,-77.51,34.909,56029,34990,Building Site,1930,1,Single Family,Single Family,A10,635.9077124,119.98,0.653,0.226,0.037,0.047,0
146901,-77.51,34.909,56029,34990,Building Site,1930,1,Single Family,Single Family,A10,930.8031567,119.96,0.652,0.226,0.037,0.047,2
82590,-77.382,34.553,66383,137240,Residential,2005,1,Single Family,Single Family,A58,1883.882927,149.11,0.975,0.804,0.609,0.554,4
40977,-77.351,34.76,73108,166950,Residential,2008,2,Single Family,Single Family,A30,1720.216085,135.58,0.957,0.727,0.451,0.339,1
40473,-77.508,34.76,71040,192830,Residential,2007,1,Single Family,Single Family,A62,2624.929065,130.28,0.766,0.289,0.071,0.055,1
27822,-77.212,34.687,156108,137610,Residential,2013,1,Single Family,Single Family,A62,2110.999912,145.5,0.935,0.642,0.32,0.25,2
111445,-77.361,34.753,12533,135900,Residential,2002,1,Single Family,Single Family,A58,2170.549302,135.82,0.903,0.531,0.283,0.261,2
128614,-77.388,34.784,49092,106760,Residential,1990,1,Single Family,Single Family,A10,1706.938411,132.66,0.866,0.534,0.217,0.2,1
57309,-77.638,34.862,150400,122270,Residential,2011,1,Single Family,Single Family,A58,1668.369082,118.89,0.635,0.151,0.037,0.04,1
19962,-77.518,34.511,150922,91670,Townhome,2010,1,Town Home,Town Home,B32,4368.632656,147.94,0.655,0.279,0.068,0.054,1
39430,-77.536,34.756,153215,210880,Residential,2012,2,Single Family,Single Family,A30,2114.289929,129.46,0.917,0.587,0.294,0.211,1
52237,-77.4,34.822,153259,199560,Residential,2012,2,Single Family,Single Family,A30,1682.873483,129.37,0.916,0.585,0.292,0.21,2
52077,-77.401,34.821,153285,247470,Residential,2012,2,Single Family,Single Family,A30,2623.09102,129.43,0.917,0.586,0.293,0.211,3
101742,-77.497,34.734,4190,86310,Residential,1974,1,Single Family,Single Family,A10,1700.723438,132.49,0.864,0.53,0.213,0.197,0
37922,-77.527,34.748,9535,128630,Building Site,2008,1,Single Family,Single Family,A62,1907.213272,130.35,0.767,0.291,0.071,0.056,1
119563,-77.373,34.766,59716,134880,Residential,1999,1,Single Family,Single Family,A62,2515.806056,134.44,0.829,0.384,0.118,0.091,1
49920,-77.419,34.811,71294,222450,Residential,2007,2,Single Family,Single Family,A26,2415.56308,129.68,0.951,0.782,0.514,0.409,1
61429,-77.314,34.919,156054,133920,Building Site,2012,1,Single Family,Single Family,A62,1636.095649,125.27,0.672,0.189,0.034,0.027,1
35604,-77.213,34.731,158144,210830,Residential,2014,1,Single Family,Single Family,A62,3350.026631,142.37,0.913,0.573,0.253,0.196,0
75188,-77.499,34.453,50440,485130,Waterview,1998,2,Beach House,Beach House,A26,1834.931901,151.8,0.997,0.982,0.929,0.861,4
117993,-77.35,34.763,29705,92320,Residential,1975,1,Single Family,Single Family,A14,1870.221934,135.34,0.851,0.419,0.126,0.074,2
64132,-77.622,34.65,36718,90100,Building Site,2002,1,Multi-Section MH,Multi-Section MH,B32,984.9281724,134.4,0.387,0.072,0.007,0.005,1
84646,-77.622,34.649,36718,90100,Building Site,2002,1,Multi-Section MH,Multi-Section MH,B32,2098.288699,134.44,0.388,0.073,0.007,0.005,1
36904,-77.136,34.738,65035,257270,Residential,2006,2,Single Family,Single Family,A26,2144.908459,144.54,0.992,0.954,0.846,0.75,4
112365,-77.325,34.754,9915,130880,Residential,1977,1,Single Family,Single Family,A10,2771.409588,136.73,0.907,0.632,0.316,0.278,2
115956,-77.475,34.762,24604,218040,Residential,2002,1,Single Family,Single Family,A58,2927.682229,131.4,0.856,0.422,0.191,0.18,0
116424,-77.367,34.761,63283,209290,Residential,2003,1,Single Family,Single Family,A58,3174.074454,135.02,0.895,0.511,0.265,0.245,2
68005,-77.362,34.748,41427,49490,Residential,1983,1,Duplex,Duplex,A10,2227.956296,136.21,0.903,0.62,0.302,0.267,2
118501,-77.354,34.764,53242,292370,Building Site,1995,2,Single Family,Single Family,A30,2226.45031,135.16,0.955,0.719,0.44,0.329,3
71237,-77.446,34.815,54179,106000,Residential,1996,1,Single Family,Single Family,A58,1750.1207,128.57,0.817,0.352,0.142,0.136,4
131222,-77.395,34.79,58409,135950,Residential,1998,1,Single Family,Single Family,A58,2409.015742,131.96,0.863,0.436,0.202,0.189,0
104339,-77.138,34.736,38804,176040,Residential,1997,1,Single Family,Single Family,A58,2237.563136,144.59,0.959,0.726,0.498,0.452,2
99811,-77.331,34.726,43807,33990,Residential,1984,1,Duplex,Duplex,A10,2005.271106,138.8,0.924,0.678,0.371,0.321,3
40308,-77.53,34.76,56482,143290,Residential,2009,1,Single Family,Single Family,A58,2132.684924,129.48,0.83,0.374,0.157,0.149,2
62430,-77.545,34.938,75198,135680,Residential,2010,1,Single Family,Single Family,A62,1963.538546,117.03,0.484,0.074,0.007,0.006,1
25713,-77.18,34.668,75854,74320,Residential,2009,2,Single Family,Single Family,A30,1850.967325,147.81,0.99,0.907,0.746,0.619,4
27695,-77.495,34.691,13110,72190,Building Site,1953,1,Single Family,Single Family,A10,794.4821091,135.6,0.897,0.606,0.287,0.255,2
65115,-77.496,34.691,13110,72190,Building Site,1953,1,Single Family,Single Family,A10,2185.256811,135.61,0.897,0.606,0.287,0.255,2
77845,-77.398,34.504,35380,158100,Waterview,1989,2,Beach Townhome,Beach Townhome,C24,1825.097529,151.73,0.998,0.937,0.562,0.178,3
25653,-77.168,34.667,156631,246390,Residential,2012,2,Single Family,Single Family,A26,1863.044109,148.22,0.995,0.971,0.894,0.812,4
25661,-77.168,34.667,156631,246390,Residential,2012,2,Single Family,Single Family,A26,2049.059782,148.21,0.995,0.971,0.894,0.811,3
35766,-77.503,34.736,158016,201820,Residential,2013,2,Single Family,Single Family,A26,1849.417019,132.15,0.963,0.826,0.582,0.471,1
58148,-77.551,34.872,32594,256980,Building Site,0,1,OFFICES/SERVICES,OFFICES/SERVICES,F16,660.5814009,121.13,0.852,0.732,0.526,0,2
58159,-77.55,34.873,32594,256980,Building Site,0,1,OFFICES/SERVICES,OFFICES/SERVICES,F16,3157.922276,121.13,0.852,0.732,0.526,0,1
25399,-77.178,34.665,70702,178100,Residential,2007,2,Single Family,Single Family,A30,1635.143437,148.03,0.99,0.909,0.751,0.624,2
58944,-77.508,34.89,75482,160070,Residential,2009,1,Single Family,Single Family,A62,2427.030823,121.33,0.586,0.125,0.017,0.014,4
109181,-77.418,34.75,3774,95310,Residential,1946,1,Single Family,Single Family,A10,1061.951433,134.27,0.884,0.574,0.254,0.23,4
70228,-77.426,34.789,14352,83320,Residential,1963,1,Single Family,Single Family,A14,1692.383461,131.07,0.786,0.319,0.076,0.041,1
74851,-77.518,34.45,27619,235010,Waterfront Canal,1975,1,Multi-Section MH,Multi-Section MH,B37,2039.54592,151.38,0.909,0.855,0.637,0.562,3
133392,-77.203,34.796,55213,139040,Building Site Off-Road,1998,1,Multi-Section MH,Multi-Section MH,B32,4053.153281,137.88,0.459,0.11,0.014,0.01,0
133463,-77.203,34.797,55213,139040,Building Site Off-Road,1998,1,Multi-Section MH,Multi-Section MH,B32,2446.458278,137.87,0.458,0.11,0.014,0.01,0
73458,-77.533,34.911,35561,143810,Residential,1988,1,Single Family,Single Family,A10,726.161958,119.11,0.633,0.208,0.031,0.041,0
147086,-77.533,34.911,35561,143810,Residential,1988,1,Single Family,Single Family,A10,2392.316373,119.12,0.633,0.208,0.032,0.041,1
128844,-77.393,34.784,51750,112100,Residential,1992,1,Single Family,Single Family,A14,1881.8668,132.47,0.809,0.351,0.09,0.05,2
109018,-77.342,34.748,59477,204080,Residential,2000,2,Single Family,Single Family,A30,1816.831076,136.74,0.962,0.75,0.482,0.365,1
56551,-77.498,34.848,69947,224100,Residential,2007,2,Single Family,Single Family,A26,1956.955328,124.49,0.913,0.67,0.368,0.284,4
61889,-77.581,34.929,154815,277440,Building Site,2007,1,Single Family,Single Family,A58,4523.293141,116.48,0.579,0.115,0.024,0.027,1
94424,-77.118,34.704,7680,156820,Building Site,2001,1,Single Family,Single Family,A62,2535.79056,147.36,0.946,0.681,0.363,0.285,1
147148,-77.568,34.912,25480,74000,Building Site,1977,1,Single Family,Single Family,A10,1810.882459,117.97,0.607,0.186,0.025,0.035,2
87855,-77.203,34.674,56423,131000,Residential,1997,1,Single Family,Single Family,A62,1977.425524,146.68,0.942,0.667,0.347,0.272,4
74624,-77.52,34.449,16596,512640,Waterfront Canal,1998,2,Beach House,Beach House,A30,626.8481958,151.39,0.994,0.936,0.811,0.692,4
74665,-77.52,34.449,16596,512640,Waterfront Canal,1998,2,Beach House,Beach House,A30,1917.030635,151.39,0.994,0.936,0.811,0.692,2
133902,-77.46,34.803,28193,125750,Residential,1977,1,Single Family,Single Family,A14,2453.918935,128.94,0.748,0.272,0.057,0.03,2
143734,-77.635,34.864,48237,69090,Building Site,1990,1,Multi-Section MH,Multi-Section MH,B35,1286.632208,118.86,0.291,0.149,0.019,0.018,0
143761,-77.635,34.864,48237,69090,Building Site,1990,1,Multi-Section MH,Multi-Section MH,B35,2903.565789,118.84,0.291,0.149,0.019,0.018,0
118302,-77.373,34.764,57756,187910,Residential,1999,2,Single Family,Single Family,A26,1527.744223,134.59,0.972,0.862,0.646,0.532,4
30882,-77.585,34.708,72823,211810,Residential,2010,2,Single Family,Single Family,A26,1895.827217,131.5,0.96,0.815,0.564,0.455,2
80642,-77.487,34.54,55463,56630,Building Site Off-Road,1985,1,Singlewide M/H,Singlewide M/H,B35,1120.576147,147.13,0.863,0.769,0.445,0.322,2
81047,-77.363,34.543,10515,149170,Waterfront Canal,1993,1,Multi-Section MH,Multi-Section MH,B35,1137.550075,150.33,0.896,0.82,0.523,0.383,4
81059,-77.363,34.543,10515,149170,Waterfront Canal,1993,1,Multi-Section MH,Multi-Section MH,B35,707.9156964,150.33,0.896,0.82,0.523,0.383,2
81087,-77.363,34.543,10515,149170,Waterfront Canal,1993,1,Multi-Section MH,Multi-Section MH,B35,707.7282819,150.32,0.896,0.82,0.523,0.383,2
115684,-77.303,34.759,47117,121900,Residential,1991,1,Single Family,Single Family,A14,2061.361438,137.13,0.873,0.462,0.153,0.092,1
106819,-77.339,34.745,56150,139340,Residential,1997,1,Single Family,Single Family,A62,2300.440542,137.1,0.862,0.448,0.157,0.121,2
131827,-77.419,34.793,2373,116710,Residential,1980,1,Single Family,Single Family,A14,2047.000429,131.04,0.786,0.318,0.075,0.041,1
137129,-77.234,34.813,5010,116830,Building Site,1985,2,Single Family,Single Family,A30,963.3467652,135.54,0.957,0.727,0.45,0.338,3
126700,-77.225,34.778,11470,105740,Building Site,1958,1,Single Family,Single Family,A10,1035.778446,138.47,0.922,0.671,0.362,0.314,2
126898,-77.225,34.778,11470,105740,Building Site,1958,1,Single Family,Single Family,A10,2366.051766,138.44,0.921,0.67,0.361,0.314,4
66859,-77.172,34.719,25606,145840,Building Site,1957,1,Single Family,Single Family,A10,901.1378343,144.5,0.957,0.787,0.529,0.449,4
98512,-77.172,34.719,25606,145840,Building Site,1957,1,Single Family,Single Family,A10,1577.696915,144.51,0.957,0.788,0.529,0.449,4
76104,-77.499,34.478,62910,232050,Waterfront River/Creek,1995,2,Single Family,Single Family,A30,3091.501827,150.54,0.993,0.93,0.796,0.676,4
134283,-77.482,34.805,37370,70300,Residential,2001,1,Multi-Section MH,Multi-Section MH,B32,1947.444625,128.03,0.263,0.029,0.002,0.001,0
119832,-77.355,34.766,53258,264700,Building Site,1996,2,Single Family,Single Family,A30,3067.386225,134.97,0.954,0.715,0.435,0.325,2
56132,-77.515,34.846,154891,163870,Residential,2012,1,Single Family,Single Family,A62,2400.66985,124.09,0.648,0.168,0.028,0.023,0
121798,-77.437,34.771,6208,152070,Residential,1962,1,Single Family,Single Family,A10,2745.669143,132.06,0.859,0.519,0.204,0.19,0
121814,-77.437,34.771,6208,152070,Residential,1962,1,Single Family,Single Family,A10,631.749985,132.05,0.859,0.519,0.204,0.19,2
131814,-77.419,34.793,20465,95490,Residential,1980,1,Single Family,Single Family,A10,1514.535049,131.03,0.847,0.493,0.183,0.173,2
75638,-77.473,34.469,48201,165940,Townhome,1989,2,Beach Townhome,Beach Townhome,C24,3899.271204,151.78,0.998,0.937,0.563,0.179,2
67127,-77.312,34.728,2342,21210,Residential,1970,1,Singlewide M/H,Singlewide M/H,B37,2244.913906,139.17,0.753,0.64,0.362,0.312,2
100375,-77.313,34.728,2342,21210,Residential,1970,1,Singlewide M/H,Singlewide M/H,B37,572.4935353,139.17,0.753,0.64,0.362,0.312,0
82465,-77.39,34.552,46348,98080,Building Site,1990,1,Single Family,Single Family,A14,1582.572352,148.89,0.962,0.723,0.391,0.282,3
71041,-77.468,34.811,59919,144530,Residential,2002,1,Single Family,Single Family,A62,2692.794304,128.13,0.728,0.244,0.052,0.041,1
69266,-77.321,34.769,4620,203980,Building Site,1982,1,Single Family,Single Family,A10,4047.868808,135.76,0.899,0.609,0.291,0.258,4
77090,-77.544,34.494,6157,38200,Building Site,1965,1,Single Family,Single Family,A10,1175.799703,148.07,0.971,0.842,0.624,0.53,4
74973,-77.503,34.451,24336,503520,Residential,2002,2,Beach House,Beach House,A26,1664.823574,151.79,0.997,0.982,0.929,0.861,4
88153,-77.479,34.68,17470,153510,Residential,1999,2,Single Family,Single Family,A30,1646.552202,136.99,0.963,0.755,0.489,0.371,4
37592,-77.567,34.747,22882,109980,Building Site,1982,1,Single Family,Single Family,A14,2383.932329,129.17,0.752,0.277,0.058,0.031,1
37747,-77.568,34.748,22882,109980,Building Site,1982,1,Single Family,Single Family,A14,839.7616286,129.08,0.75,0.275,0.058,0.03,1
67853,-77.568,34.748,22882,109980,Building Site,1982,1,Single Family,Single Family,A14,2196.499183,129.11,0.751,0.275,0.058,0.03,1
106830,-77.568,34.748,22882,109980,Building Site,1982,1,Single Family,Single Family,A14,501.2432745,129.12,0.751,0.276,0.058,0.031,2
127368,-77.435,34.782,23597,143950,Residential,1976,2,Single Family,Single Family,A26,1627.462612,131.33,0.959,0.812,0.56,0.451,4
110131,-77.473,34.752,27979,34140,Residential,1997,1,Singlewide M/H,Singlewide M/H,B32,1358.663343,132.17,0.342,0.054,0.004,0.003,0
136894,-77.445,34.814,50109,102480,Residential,1994,1,Single Family,Single Family,A58,1558.749362,128.63,0.818,0.354,0.143,0.137,2
35173,-77.187,34.728,156647,256630,Residential,2013,2,Single Family,Single Family,A30,2076.655599,143.37,0.983,0.858,0.65,0.52,4
125684,-77.387,34.778,20388,119960,Residential,1978,1,Single Family,Single Family,A14,2274.734966,133.14,0.82,0.367,0.098,0.055,0
125788,-77.387,34.778,20388,119960,Residential,1978,1,Single Family,Single Family,A14,550.7706116,133.12,0.819,0.366,0.098,0.055,1
79198,-77.351,34.523,33349,53000,Building Only (No Land),1981,1,Beach Condo,Beach Condo,C14,8499.729458,151.73,0.986,0.795,0.292,0,3
66790,-77.528,34.722,39432,103450,Residential,1986,2,Single Family,Single Family,A30,1287.880439,132.24,0.938,0.654,0.363,0.266,1
98123,-77.528,34.722,39432,103450,Residential,1986,2,Single Family,Single Family,A30,2047.191565,132.23,0.938,0.654,0.363,0.266,2
141573,-77.445,34.839,65970,212540,Building Site,2005,2,Single Family,Single Family,A30,2388.313286,126.83,0.892,0.519,0.233,0.165,1
